"Time","Display","Temperature","Temp_Reading","Temp_Alarm","Humidity","Hum_Reading","Hum_Alarm","Pressure","PSI_Reading","PSI_Alarm","Pitch","Roll","Yaw"
"Fri Mar  4 02:45:14 2016","1.00","19.17","0.00","1.00","40.44","-1.00","1.00","998.39","-1.00","1.00","2.14","47.11","48.40"
"Fri Mar  4 02:45:49 2016","1.00","19.07","0.00","1.00","40.00","-1.00","1.00","998.38","-1.00","1.00","2.06","47.52","56.97"
"Fri Mar  4 02:46:25 2016","1.00","19.26","0.00","1.00","41.81","-1.00","1.00","998.33","-1.00","1.00","2.79","47.26","69.75"
"Fri Mar  4 02:47:00 2016","1.00","19.17","0.00","1.00","41.34","-1.00","1.00","998.38","-1.00","1.00","2.69","47.82","83.77"
"Fri Mar  4 02:47:36 2016","1.00","19.17","0.00","1.00","40.29","-1.00","1.00","998.40","-1.00","1.00","4.23","46.67","92.30"
"Fri Mar  4 02:48:11 2016","1.00","19.30","0.00","1.00","40.06","-1.00","1.00","998.38","-1.00","1.00","3.02","45.59","99.99"
"Fri Mar  4 02:48:47 2016","1.00","19.18","0.00","1.00","40.17","-1.00","1.00","998.44","-1.00","1.00","2.66","47.32","111.53"
"Fri Mar  4 02:49:23 2016","1.00","19.24","0.00","1.00","40.37","-1.00","1.00","998.38","-1.00","1.00","3.24","46.44","119.65"
"Fri Mar  4 02:49:58 2016","1.00","19.24","0.00","1.00","40.16","-1.00","1.00","998.40","-1.00","1.00","4.80","46.93","124.74"
"Fri Mar  4 02:50:34 2016","1.00","19.05","0.00","1.00","39.79","-1.00","1.00","998.39","-1.00","1.00","3.13","48.01","131.14"
"Fri Mar  4 02:51:10 2016","1.00","19.22","0.00","1.00","40.81","-1.00","1.00","998.38","-1.00","1.00","3.00","47.78","133.32"
"Fri Mar  4 02:51:45 2016","1.00","19.22","0.00","1.00","41.50","-1.00","1.00","998.40","-1.00","1.00","4.89","47.43","137.94"
"Fri Mar  4 02:52:21 2016","1.00","19.20","0.00","1.00","39.53","-1.00","1.00","998.38","-1.00","1.00","2.71","46.80","137.86"
"Fri Mar  4 02:52:56 2016","1.00","19.24","0.00","1.00","41.00","-1.00","1.00","998.38","-1.00","1.00","3.00","48.25","142.15"
"Fri Mar  4 02:53:32 2016","1.00","19.05","0.00","1.00","40.40","-1.00","1.00","998.41","-1.00","1.00","3.64","47.32","144.53"
"Fri Mar  4 02:54:08 2016","1.00","19.24","0.00","1.00","40.15","-1.00","1.00","998.42","-1.00","1.00","2.75","47.49","146.26"
"Fri Mar  4 02:54:43 2016","1.00","19.21","0.00","1.00","40.14","-1.00","1.00","998.40","-1.00","1.00","3.03","46.30","145.98"
"Fri Mar  4 02:55:19 2016","1.00","19.05","0.00","1.00","40.29","-1.00","1.00","998.44","-1.00","1.00","2.10","46.65","148.99"
"Fri Mar  4 02:55:54 2016","1.00","19.24","0.00","1.00","40.04","-1.00","1.00","998.42","-1.00","1.00","1.96","46.76","150.22"
"Fri Mar  4 02:56:30 2016","1.00","19.20","0.00","1.00","40.64","-1.00","1.00","998.38","-1.00","1.00","2.86","47.07","152.86"
"Fri Mar  4 02:57:05 2016","1.00","19.05","0.00","1.00","40.09","-1.00","1.00","998.42","-1.00","1.00","2.74","47.38","155.24"
"Fri Mar  4 02:57:41 2016","1.00","19.11","0.00","1.00","40.19","-1.00","1.00","998.45","-1.00","1.00","3.42","47.23","156.31"
"Fri Mar  4 02:58:17 2016","1.00","19.23","0.00","1.00","39.52","-1.00","1.00","998.45","-1.00","1.00","1.19","45.69","155.35"
"Fri Mar  4 02:58:52 2016","1.00","19.20","0.00","1.00","40.11","-1.00","1.00","998.39","-1.00","1.00","2.93","46.93","158.69"
"Fri Mar  4 02:59:28 2016","1.00","19.21","0.00","1.00","39.96","-1.00","1.00","998.43","-1.00","1.00","2.37","47.87","161.34"
"Fri Mar  4 03:00:04 2016","1.00","19.23","0.00","1.00","41.05","-1.00","1.00","998.43","-1.00","1.00","2.71","47.61","162.71"
"Fri Mar  4 03:00:39 2016","1.00","19.02","0.00","1.00","40.28","-1.00","1.00","998.42","-1.00","1.00","3.18","47.38","163.47"
"Fri Mar  4 03:01:15 2016","1.00","19.10","0.00","1.00","40.16","-1.00","1.00","998.43","-1.00","1.00","3.40","47.91","166.36"
"Fri Mar  4 03:01:50 2016","1.00","19.23","0.00","1.00","39.66","-1.00","1.00","998.44","-1.00","1.00","1.81","45.56","163.63"
"Fri Mar  4 03:02:26 2016","1.00","19.17","0.00","1.00","40.00","-1.00","1.00","998.45","-1.00","1.00","3.33","47.66","166.84"
"Fri Mar  4 03:03:01 2016","1.00","19.22","0.00","1.00","40.03","-1.00","1.00","998.43","-1.00","1.00","2.66","48.06","168.18"
"Fri Mar  4 03:03:37 2016","1.00","19.12","0.00","1.00","40.21","-1.00","1.00","998.46","-1.00","1.00","3.08","47.73","169.05"
"Fri Mar  4 03:04:13 2016","1.00","19.22","0.00","1.00","40.52","-1.00","1.00","998.39","-1.00","1.00","2.95","47.82","169.67"
"Fri Mar  4 03:04:48 2016","1.00","19.04","0.00","1.00","40.14","-1.00","1.00","998.43","-1.00","1.00","2.53","47.91","171.51"
"Fri Mar  4 03:05:24 2016","1.00","19.21","0.00","1.00","40.00","-1.00","1.00","998.45","-1.00","1.00","1.98","47.02","171.90"
"Fri Mar  4 03:06:00 2016","1.00","19.15","0.00","1.00","39.74","-1.00","1.00","998.48","-1.00","1.00","2.69","48.21","172.76"
"Fri Mar  4 03:06:36 2016","1.00","19.17","0.00","1.00","40.18","-1.00","1.00","998.43","-1.00","1.00","2.35","47.66","174.26"
"Fri Mar  4 03:07:11 2016","1.00","18.98","0.00","1.00","40.39","-1.00","1.00","998.42","-1.00","1.00","2.57","47.33","174.81"
"Fri Mar  4 03:07:47 2016","1.00","19.18","0.00","1.00","40.12","-1.00","1.00","998.42","-1.00","1.00","1.63","47.40","175.13"
"Fri Mar  4 03:08:23 2016","1.00","19.13","0.00","1.00","40.29","-1.00","1.00","998.49","-1.00","1.00","3.09","48.16","176.59"
"Fri Mar  4 03:08:58 2016","1.00","19.12","0.00","1.00","40.69","-1.00","1.00","998.49","-1.00","1.00","3.69","48.07","177.27"
"Fri Mar  4 03:09:34 2016","1.00","19.23","0.00","1.00","40.29","-1.00","1.00","998.44","-1.00","1.00","2.58","47.60","177.83"
"Fri Mar  4 03:10:09 2016","1.00","19.12","0.00","1.00","40.75","-1.00","1.00","998.44","-1.00","1.00","2.63","48.15","179.21"
"Fri Mar  4 03:10:45 2016","1.00","19.03","0.00","1.00","40.25","-1.00","1.00","998.41","-1.00","1.00","2.74","47.73","179.99"
"Fri Mar  4 03:11:20 2016","1.00","19.08","0.00","1.00","40.17","-1.00","1.00","998.41","-1.00","1.00","2.54","47.84","181.26"
"Fri Mar  4 03:11:56 2016","1.00","19.23","0.00","1.00","40.23","-1.00","1.00","998.46","-1.00","1.00","1.72","47.70","182.13"
"Fri Mar  4 03:12:32 2016","1.00","19.12","0.00","1.00","38.67","-1.00","1.00","998.43","-1.00","1.00","2.89","47.96","182.94"
"Fri Mar  4 03:13:07 2016","1.00","19.17","0.00","1.00","40.49","-1.00","1.00","998.40","-1.00","1.00","2.86","47.85","183.81"
"Fri Mar  4 03:13:43 2016","1.00","19.17","0.00","1.00","40.30","-1.00","1.00","998.48","-1.00","1.00","2.51","47.79","184.33"
"Fri Mar  4 03:14:19 2016","1.00","19.19","0.00","1.00","40.48","-1.00","1.00","998.40","-1.00","1.00","2.61","48.14","185.09"
"Fri Mar  4 03:14:54 2016","1.00","18.98","0.00","1.00","41.02","-1.00","1.00","998.40","-1.00","1.00","2.61","47.62","185.47"
"Fri Mar  4 03:15:30 2016","1.00","19.15","0.00","1.00","40.25","-1.00","1.00","998.44","-1.00","1.00","2.63","47.81","186.42"
"Fri Mar  4 03:16:05 2016","1.00","19.04","0.00","1.00","40.35","-1.00","1.00","998.38","-1.00","1.00","2.62","47.68","187.52"
"Fri Mar  4 03:16:41 2016","1.00","19.25","0.00","1.00","40.07","-1.00","1.00","998.44","-1.00","1.00","2.49","47.67","188.60"
"Fri Mar  4 03:17:16 2016","1.00","19.03","0.00","1.00","40.54","-1.00","1.00","998.41","-1.00","1.00","2.75","47.71","188.97"
"Fri Mar  4 03:17:52 2016","1.00","19.18","0.00","1.00","39.52","-1.00","1.00","998.44","-1.00","1.00","2.80","47.53","189.16"
"Fri Mar  4 03:18:28 2016","1.00","19.14","0.00","1.00","40.68","-1.00","1.00","998.43","-1.00","1.00","2.68","47.48","189.94"
"Fri Mar  4 03:19:03 2016","1.00","19.14","0.00","1.00","40.35","-1.00","1.00","998.41","-1.00","1.00","2.21","47.87","190.40"
"Fri Mar  4 03:19:38 2016","1.00","19.19","0.00","1.00","40.09","-1.00","1.00","998.40","-1.00","1.00","2.56","47.45","190.68"
"Fri Mar  4 03:20:14 2016","1.00","19.04","0.00","1.00","40.35","-1.00","1.00","998.37","-1.00","1.00","2.40","47.81","190.74"
"Fri Mar  4 03:20:49 2016","1.00","19.01","0.00","1.00","40.72","-1.00","1.00","998.35","-1.00","1.00","1.46","47.29","190.95"
"Fri Mar  4 03:21:25 2016","1.00","19.21","0.00","1.00","39.79","-1.00","1.00","998.35","-1.00","1.00","2.10","47.67","191.01"
"Fri Mar  4 03:22:00 2016","1.00","19.15","0.00","1.00","40.56","-1.00","1.00","998.44","-1.00","1.00","3.55","47.55","190.87"
"Fri Mar  4 03:22:36 2016","1.00","19.19","0.00","1.00","40.43","-1.00","1.00","998.41","-1.00","1.00","2.31","48.31","191.20"
"Fri Mar  4 03:23:12 2016","1.00","19.19","0.00","1.00","40.25","-1.00","1.00","998.40","-1.00","1.00","0.93","48.35","190.97"
"Fri Mar  4 03:23:47 2016","1.00","19.19","0.00","1.00","40.65","-1.00","1.00","998.41","-1.00","1.00","2.40","48.28","190.71"
"Fri Mar  4 03:24:23 2016","1.00","19.22","0.00","1.00","40.09","-1.00","1.00","998.38","-1.00","1.00","2.99","47.88","189.85"
"Fri Mar  4 03:24:59 2016","1.00","19.13","0.00","1.00","40.23","-1.00","1.00","998.38","-1.00","1.00","2.55","48.23","190.18"
"Fri Mar  4 03:25:34 2016","1.00","19.17","0.00","1.00","40.24","-1.00","1.00","998.35","-1.00","1.00","3.68","47.76","189.53"
"Fri Mar  4 03:26:10 2016","1.00","19.14","0.00","1.00","40.44","-1.00","1.00","998.40","-1.00","1.00","2.69","47.53","189.05"
"Fri Mar  4 03:26:46 2016","1.00","19.16","0.00","1.00","40.40","-1.00","1.00","998.43","-1.00","1.00","4.00","47.71","188.36"
"Fri Mar  4 03:27:21 2016","1.00","19.02","0.00","1.00","41.16","-1.00","1.00","998.31","-1.00","1.00","2.98","48.10","188.31"
"Fri Mar  4 03:27:57 2016","1.00","19.11","0.00","1.00","40.24","-1.00","1.00","998.34","-1.00","1.00","2.52","48.35","187.33"
"Fri Mar  4 03:28:32 2016","1.00","19.20","0.00","1.00","40.01","-1.00","1.00","998.33","-1.00","1.00","1.45","48.30","186.83"
"Fri Mar  4 03:29:08 2016","1.00","19.21","0.00","1.00","40.64","-1.00","1.00","998.33","-1.00","1.00","2.74","47.17","187.06"
"Fri Mar  4 03:29:44 2016","1.00","19.18","0.00","1.00","40.19","-1.00","1.00","998.33","-1.00","1.00","1.03","47.85","187.01"
"Fri Mar  4 03:30:19 2016","1.00","19.11","0.00","1.00","40.32","-1.00","1.00","998.37","-1.00","1.00","2.13","47.15","187.16"
"Fri Mar  4 03:30:55 2016","1.00","19.19","0.00","1.00","40.25","-1.00","1.00","998.39","-1.00","1.00","0.48","47.76","186.56"
"Fri Mar  4 03:31:30 2016","1.00","19.08","0.00","1.00","40.42","-1.00","1.00","998.34","-1.00","1.00","1.31","47.83","186.77"
"Fri Mar  4 03:32:06 2016","1.00","19.16","0.00","1.00","38.65","-1.00","1.00","998.27","-1.00","1.00","1.56","47.26","186.54"
"Fri Mar  4 03:32:42 2016","1.00","19.14","0.00","1.00","40.51","-1.00","1.00","998.28","-1.00","1.00","3.31","47.32","186.69"
"Fri Mar  4 03:33:17 2016","1.00","19.22","0.00","1.00","40.54","-1.00","1.00","998.30","-1.00","1.00","2.85","48.40","186.97"
"Fri Mar  4 03:33:53 2016","1.00","19.10","0.00","1.00","39.35","-1.00","1.00","998.33","-1.00","1.00","3.48","47.86","187.40"
"Fri Mar  4 03:34:29 2016","1.00","19.12","0.00","1.00","40.61","-1.00","1.00","998.34","-1.00","1.00","1.09","48.15","187.47"
"Fri Mar  4 03:35:04 2016","1.00","19.20","0.00","1.00","40.42","-1.00","1.00","998.28","-1.00","1.00","3.11","48.01","187.78"
"Fri Mar  4 03:35:40 2016","1.00","19.15","0.00","1.00","41.24","-1.00","1.00","998.35","-1.00","1.00","2.54","47.80","188.39"
"Fri Mar  4 03:36:16 2016","1.00","19.06","0.00","1.00","40.22","-1.00","1.00","998.33","-1.00","1.00","2.50","47.71","188.79"
"Fri Mar  4 03:36:52 2016","1.00","19.14","0.00","1.00","40.69","-1.00","1.00","998.37","-1.00","1.00","2.96","47.71","189.69"
"Fri Mar  4 03:37:27 2016","1.00","19.13","0.00","1.00","40.30","-1.00","1.00","998.30","-1.00","1.00","3.28","47.25","191.39"
"Fri Mar  4 03:38:03 2016","1.00","19.02","0.00","1.00","40.51","-1.00","1.00","998.29","-1.00","1.00","2.41","47.70","191.94"
"Fri Mar  4 03:38:38 2016","1.00","19.17","0.00","1.00","40.20","-1.00","1.00","998.30","-1.00","1.00","2.73","47.71","194.07"
"Fri Mar  4 03:39:14 2016","1.00","19.16","0.00","1.00","40.64","-1.00","1.00","998.26","-1.00","1.00","2.80","47.76","195.08"
"Fri Mar  4 03:39:50 2016","1.00","19.11","0.00","1.00","40.47","-1.00","1.00","998.31","-1.00","1.00","3.41","47.55","197.43"
"Fri Mar  4 03:40:25 2016","1.00","19.20","0.00","1.00","39.38","-1.00","1.00","998.25","-1.00","1.00","0.82","48.78","198.52"
"Fri Mar  4 03:41:01 2016","1.00","19.15","0.00","1.00","40.20","-1.00","1.00","998.26","-1.00","1.00","2.25","47.83","200.28"
"Fri Mar  4 03:41:36 2016","1.00","19.23","0.00","1.00","40.15","-1.00","1.00","998.25","-1.00","1.00","2.67","47.57","202.19"
"Fri Mar  4 03:42:12 2016","1.00","19.18","0.00","1.00","39.85","-1.00","1.00","998.21","-1.00","1.00","2.64","47.83","204.97"
"Fri Mar  4 03:42:48 2016","1.00","19.04","0.00","1.00","40.24","-1.00","1.00","998.23","-1.00","1.00","2.75","48.30","207.16"
"Fri Mar  4 03:43:23 2016","1.00","19.09","0.00","1.00","39.96","-1.00","1.00","998.25","-1.00","1.00","1.13","48.28","210.16"
"Fri Mar  4 03:43:59 2016","1.00","19.04","0.00","1.00","40.21","-1.00","1.00","998.22","-1.00","1.00","1.71","48.14","212.42"
"Fri Mar  4 03:44:34 2016","1.00","19.13","0.00","1.00","40.33","-1.00","1.00","998.26","-1.00","1.00","2.89","47.66","214.87"
"Fri Mar  4 03:45:10 2016","1.00","19.21","0.00","1.00","38.52","-1.00","1.00","998.28","-1.00","1.00","2.60","47.66","218.61"
"Fri Mar  4 03:45:45 2016","1.00","19.13","0.00","1.00","40.60","-1.00","1.00","998.24","-1.00","1.00","1.78","47.57","221.25"
"Fri Mar  4 03:46:21 2016","1.00","19.12","0.00","1.00","39.99","-1.00","1.00","998.21","-1.00","1.00","2.55","47.72","224.96"
"Fri Mar  4 03:46:56 2016","1.00","19.15","0.00","1.00","40.20","-1.00","1.00","998.24","-1.00","1.00","2.64","47.80","227.76"
"Fri Mar  4 03:47:32 2016","1.00","19.01","0.00","1.00","40.51","-1.00","1.00","998.19","-1.00","1.00","2.71","48.54","231.32"
"Fri Mar  4 03:48:08 2016","1.00","19.00","0.00","1.00","40.62","-1.00","1.00","998.21","-1.00","1.00","3.02","47.72","235.58"
"Fri Mar  4 03:48:43 2016","1.00","19.15","0.00","1.00","40.52","-1.00","1.00","998.22","-1.00","1.00","2.45","48.17","239.17"
"Fri Mar  4 03:49:19 2016","1.00","19.14","0.00","1.00","40.05","-1.00","1.00","998.18","-1.00","1.00","2.68","47.50","242.91"
"Fri Mar  4 03:49:55 2016","1.00","19.08","0.00","1.00","40.37","-1.00","1.00","998.18","-1.00","1.00","2.77","47.85","247.31"
"Fri Mar  4 03:50:30 2016","1.00","19.11","0.00","1.00","41.04","-1.00","1.00","998.19","-1.00","1.00","2.58","48.71","251.01"
"Fri Mar  4 03:51:06 2016","1.00","19.08","0.00","1.00","40.18","-1.00","1.00","998.17","-1.00","1.00","1.51","47.91","255.59"
"Fri Mar  4 03:51:41 2016","1.00","19.17","0.00","1.00","40.20","-1.00","1.00","998.22","-1.00","1.00","3.45","47.56","260.46"
"Fri Mar  4 03:52:17 2016","1.00","19.25","0.00","1.00","39.46","-1.00","1.00","998.12","-1.00","1.00","2.75","47.43","265.31"
"Fri Mar  4 03:52:53 2016","1.00","19.12","0.00","1.00","40.28","-1.00","1.00","998.19","-1.00","1.00","2.75","48.15","269.77"
"Fri Mar  4 03:53:29 2016","1.00","19.11","0.00","1.00","39.52","-1.00","1.00","998.15","-1.00","1.00","2.51","47.92","274.25"
"Fri Mar  4 03:54:04 2016","1.00","19.21","0.00","1.00","40.02","-1.00","1.00","998.15","-1.00","1.00","2.12","48.24","278.56"
"Fri Mar  4 03:54:40 2016","1.00","19.18","0.00","1.00","39.97","-1.00","1.00","998.16","-1.00","1.00","2.59","47.67","283.14"
"Fri Mar  4 03:55:16 2016","1.00","19.15","0.00","1.00","40.21","-1.00","1.00","998.14","-1.00","1.00","2.90","48.23","286.23"
"Fri Mar  4 03:55:51 2016","1.00","19.20","0.00","1.00","40.34","-1.00","1.00","998.18","-1.00","1.00","2.95","48.07","291.08"
"Fri Mar  4 03:56:26 2016","1.00","19.13","0.00","1.00","40.34","-1.00","1.00","998.15","-1.00","1.00","2.96","48.23","294.52"
"Fri Mar  4 03:57:02 2016","1.00","19.10","0.00","1.00","40.16","-1.00","1.00","998.16","-1.00","1.00","2.91","47.68","298.95"
"Fri Mar  4 03:57:37 2016","1.00","19.15","0.00","1.00","40.26","-1.00","1.00","998.18","-1.00","1.00","2.67","47.89","302.80"
"Fri Mar  4 03:58:13 2016","1.00","19.11","0.00","1.00","39.92","-1.00","1.00","998.16","-1.00","1.00","2.79","48.01","305.92"
"Fri Mar  4 03:58:49 2016","1.00","19.08","0.00","1.00","40.63","-1.00","1.00","998.20","-1.00","1.00","2.77","47.95","309.49"
"Fri Mar  4 03:59:25 2016","1.00","19.04","0.00","1.00","40.16","-1.00","1.00","998.15","-1.00","1.00","2.96","47.56","311.79"
"Fri Mar  4 04:00:00 2016","1.00","19.04","0.00","1.00","40.15","-1.00","1.00","998.10","-1.00","1.00","2.76","48.22","315.39"
"Fri Mar  4 04:00:36 2016","1.00","19.16","0.00","1.00","40.22","-1.00","1.00","998.11","-1.00","1.00","2.80","48.16","317.41"
"Fri Mar  4 04:01:12 2016","1.00","19.18","0.00","1.00","40.23","-1.00","1.00","998.13","-1.00","1.00","2.77","47.95","319.79"
"Fri Mar  4 04:01:47 2016","1.00","19.16","0.00","1.00","40.27","-1.00","1.00","998.07","-1.00","1.00","2.63","47.68","323.04"
"Fri Mar  4 04:02:23 2016","1.00","19.03","0.00","1.00","40.19","-1.00","1.00","998.15","-1.00","1.00","2.83","47.85","324.84"
"Fri Mar  4 04:02:58 2016","1.00","19.16","0.00","1.00","40.37","-1.00","1.00","998.08","-1.00","1.00","1.34","47.39","326.83"
"Fri Mar  4 04:03:34 2016","1.00","19.15","0.00","1.00","39.31","-1.00","1.00","998.10","-1.00","1.00","2.38","47.64","330.17"
"Fri Mar  4 04:04:10 2016","1.00","19.20","0.00","1.00","40.15","-1.00","1.00","998.12","-1.00","1.00","2.58","47.39","332.67"
"Fri Mar  4 04:04:46 2016","1.00","19.12","0.00","1.00","40.21","-1.00","1.00","998.07","-1.00","1.00","2.39","47.55","333.99"
"Fri Mar  4 04:05:21 2016","1.00","19.15","0.00","1.00","40.05","-1.00","1.00","998.13","-1.00","1.00","2.78","48.00","336.07"
"Fri Mar  4 04:05:57 2016","1.00","19.08","0.00","1.00","40.09","-1.00","1.00","998.11","-1.00","1.00","2.28","47.43","337.60"
"Fri Mar  4 04:06:32 2016","1.00","19.17","0.00","1.00","39.45","-1.00","1.00","998.12","-1.00","1.00","2.81","48.16","340.09"
"Fri Mar  4 04:07:08 2016","1.00","19.19","0.00","1.00","40.25","-1.00","1.00","998.16","-1.00","1.00","2.83","47.95","342.26"
"Fri Mar  4 04:07:43 2016","1.00","19.13","0.00","1.00","40.00","-1.00","1.00","998.14","-1.00","1.00","2.85","47.87","344.51"
"Fri Mar  4 04:08:19 2016","1.00","19.17","0.00","1.00","40.38","-1.00","1.00","998.12","-1.00","1.00","2.64","47.86","347.04"
"Fri Mar  4 04:08:55 2016","1.00","19.17","0.00","1.00","40.68","-1.00","1.00","998.06","-1.00","1.00","2.14","47.43","349.02"
"Fri Mar  4 04:09:31 2016","1.00","19.14","0.00","1.00","40.13","-1.00","1.00","998.08","-1.00","1.00","2.54","47.66","351.36"
"Fri Mar  4 04:10:06 2016","1.00","18.92","0.00","1.00","40.20","-1.00","1.00","998.08","-1.00","1.00","2.89","47.68","353.63"
"Fri Mar  4 04:10:42 2016","1.00","19.23","0.00","1.00","40.17","-1.00","1.00","998.06","-1.00","1.00","2.77","48.04","356.64"
"Fri Mar  4 04:11:17 2016","1.00","19.06","0.00","1.00","40.50","-1.00","1.00","998.03","-1.00","1.00","2.48","47.34","359.57"
"Fri Mar  4 04:11:53 2016","1.00","19.15","0.00","1.00","40.06","-1.00","1.00","998.09","-1.00","1.00","2.64","47.46","2.66"
"Fri Mar  4 04:12:29 2016","1.00","19.18","0.00","1.00","39.63","-1.00","1.00","998.02","-1.00","1.00","2.84","47.85","4.81"
"Fri Mar  4 04:13:04 2016","1.00","19.18","0.00","1.00","40.10","-1.00","1.00","998.07","-1.00","1.00","1.98","47.26","8.09"
"Fri Mar  4 04:13:40 2016","1.00","19.23","0.00","1.00","39.49","-1.00","1.00","998.12","-1.00","1.00","1.91","47.55","12.67"
"Fri Mar  4 04:14:16 2016","1.00","19.15","0.00","1.00","40.15","-1.00","1.00","998.06","-1.00","1.00","2.90","47.04","16.41"
"Fri Mar  4 04:14:51 2016","1.00","19.17","0.00","1.00","40.34","-1.00","1.00","998.05","-1.00","1.00","1.54","48.00","19.35"
"Fri Mar  4 04:15:27 2016","1.00","19.10","0.00","1.00","39.94","-1.00","1.00","998.06","-1.00","1.00","2.22","47.75","22.82"
"Fri Mar  4 04:16:03 2016","1.00","19.16","0.00","1.00","41.21","-1.00","1.00","998.00","-1.00","1.00","3.37","47.52","28.19"
"Fri Mar  4 04:16:38 2016","1.00","19.13","0.00","1.00","39.14","-1.00","1.00","998.02","-1.00","1.00","1.54","48.00","33.63"
"Fri Mar  4 04:17:14 2016","1.00","19.10","0.00","1.00","40.14","-1.00","1.00","998.05","-1.00","1.00","2.43","47.92","37.27"
"Fri Mar  4 04:17:49 2016","1.00","19.15","0.00","1.00","39.91","-1.00","1.00","998.08","-1.00","1.00","2.56","47.59","46.14"
"Fri Mar  4 04:18:25 2016","1.00","19.17","0.00","1.00","40.08","-1.00","1.00","998.11","-1.00","1.00","3.28","47.07","54.05"
"Fri Mar  4 04:19:01 2016","1.00","18.93","0.00","1.00","39.99","-1.00","1.00","998.01","-1.00","1.00","1.66","47.37","63.94"
"Fri Mar  4 04:19:36 2016","1.00","19.19","0.00","1.00","40.12","-1.00","1.00","998.08","-1.00","1.00","2.71","47.95","73.17"
"Fri Mar  4 04:20:12 2016","1.00","19.16","0.00","1.00","40.19","-1.00","1.00","998.07","-1.00","1.00","3.74","47.26","83.79"
"Fri Mar  4 04:20:47 2016","1.00","19.01","0.00","1.00","40.28","-1.00","1.00","998.06","-1.00","1.00","2.96","47.61","96.51"
"Fri Mar  4 04:21:23 2016","1.00","19.06","0.00","1.00","39.92","-1.00","1.00","998.10","-1.00","1.00","3.25","47.83","105.49"
"Fri Mar  4 04:21:59 2016","1.00","19.11","0.00","1.00","40.32","-1.00","1.00","998.08","-1.00","1.00","3.93","46.89","113.57"
"Fri Mar  4 04:22:35 2016","1.00","19.14","0.00","1.00","40.17","-1.00","1.00","998.05","-1.00","1.00","2.07","46.67","117.46"
"Fri Mar  4 04:23:10 2016","1.00","19.14","0.00","1.00","41.89","-1.00","1.00","998.05","-1.00","1.00","2.71","47.61","126.32"
"Fri Mar  4 04:23:46 2016","1.00","19.03","0.00","1.00","39.57","-1.00","1.00","998.10","-1.00","1.00","2.01","47.13","129.16"
