"Time","Display","Temperature","Temp_Reading","Temp_Alarm","Humidity","Hum_Reading","Hum_Alarm","Pressure","PSI_Reading","PSI_Alarm","Pitch","Roll","Yaw"
"Wed Mar  2 04:05:26 2016","1.00","19.06","0.00","1.00","41.56","-1.00","1.00","1003.22","0.00","1.00","1.63","49.44","289.98"
"Wed Mar  2 04:06:00 2016","1.00","19.10","0.00","1.00","42.12","-1.00","1.00","1003.20","0.00","1.00","2.83","48.30","293.30"
"Wed Mar  2 04:06:34 2016","1.00","19.05","0.00","1.00","41.73","-1.00","1.00","1003.20","0.00","1.00","3.55","49.20","296.17"
"Wed Mar  2 04:07:08 2016","1.00","19.10","0.00","1.00","41.04","-1.00","1.00","1003.18","0.00","1.00","2.12","49.52","299.74"
"Wed Mar  2 04:07:43 2016","1.00","18.98","0.00","1.00","41.57","-1.00","1.00","1003.21","0.00","1.00","0.67","48.64","301.50"
"Wed Mar  2 04:08:17 2016","1.00","19.08","0.00","1.00","40.47","-1.00","1.00","1003.19","0.00","1.00","1.54","48.93","305.04"
"Wed Mar  2 04:08:51 2016","1.00","19.16","0.00","1.00","41.50","-1.00","1.00","1003.18","0.00","1.00","2.06","49.16","307.70"
"Wed Mar  2 04:09:25 2016","1.00","19.01","0.00","1.00","41.70","-1.00","1.00","1003.19","0.00","1.00","1.95","48.96","310.76"
"Wed Mar  2 04:09:59 2016","1.00","19.05","0.00","1.00","41.44","-1.00","1.00","1003.20","0.00","1.00","3.25","48.51","312.87"
"Wed Mar  2 04:10:33 2016","1.00","18.98","0.00","1.00","41.91","-1.00","1.00","1003.21","0.00","1.00","2.20","48.69","315.16"
"Wed Mar  2 04:11:07 2016","1.00","19.09","0.00","1.00","41.31","-1.00","1.00","1003.12","0.00","1.00","2.52","48.79","317.53"
"Wed Mar  2 04:11:41 2016","1.00","19.04","0.00","1.00","41.42","-1.00","1.00","1003.17","0.00","1.00","2.60","49.45","320.04"
"Wed Mar  2 04:12:15 2016","1.00","19.06","0.00","1.00","41.53","-1.00","1.00","1003.17","0.00","1.00","359.55","48.26","320.08"
"Wed Mar  2 04:12:50 2016","1.00","18.99","0.00","1.00","41.48","-1.00","1.00","1003.18","0.00","1.00","2.18","48.65","324.01"
"Wed Mar  2 04:13:24 2016","1.00","18.96","0.00","1.00","41.53","-1.00","1.00","1003.14","0.00","1.00","2.40","49.01","325.61"
"Wed Mar  2 04:13:58 2016","1.00","19.05","0.00","1.00","41.06","-1.00","1.00","1003.10","0.00","1.00","0.93","48.63","327.22"
"Wed Mar  2 04:14:32 2016","1.00","19.04","0.00","1.00","41.62","-1.00","1.00","1003.20","0.00","1.00","1.63","48.97","329.30"
"Wed Mar  2 04:15:06 2016","1.00","19.08","0.00","1.00","41.16","-1.00","1.00","1003.11","0.00","1.00","2.26","48.61","331.71"
"Wed Mar  2 04:15:40 2016","1.00","19.05","0.00","1.00","41.67","-1.00","1.00","1003.12","0.00","1.00","0.89","48.50","332.79"
"Wed Mar  2 04:16:14 2016","1.00","19.01","0.00","1.00","41.40","-1.00","1.00","1003.09","0.00","1.00","2.27","48.63","334.90"
"Wed Mar  2 04:16:48 2016","1.00","19.03","0.00","1.00","39.79","-1.00","1.00","1003.07","0.00","1.00","2.66","49.38","336.47"
"Wed Mar  2 04:17:22 2016","1.00","18.96","0.00","1.00","41.46","-1.00","1.00","1003.07","0.00","1.00","2.18","49.12","337.65"
"Wed Mar  2 04:17:57 2016","1.00","18.98","0.00","1.00","41.49","-1.00","1.00","1003.09","0.00","1.00","2.68","49.31","338.26"
"Wed Mar  2 04:18:31 2016","1.00","19.00","0.00","1.00","41.47","-1.00","1.00","1003.09","0.00","1.00","1.64","49.31","339.19"
"Wed Mar  2 04:19:05 2016","1.00","19.08","0.00","1.00","41.56","-1.00","1.00","1003.05","0.00","1.00","1.43","48.79","341.37"
"Wed Mar  2 04:19:39 2016","1.00","19.03","0.00","1.00","41.16","-1.00","1.00","1003.03","0.00","1.00","3.29","50.16","341.67"
"Wed Mar  2 04:20:13 2016","1.00","19.02","0.00","1.00","41.26","-1.00","1.00","1003.12","0.00","1.00","1.34","49.80","344.56"
"Wed Mar  2 04:20:47 2016","1.00","19.00","0.00","1.00","43.41","-1.00","1.00","1003.05","0.00","1.00","1.36","49.54","346.00"
"Wed Mar  2 04:21:21 2016","1.00","19.03","0.00","1.00","41.51","-1.00","1.00","1003.01","0.00","1.00","2.03","48.88","347.83"
"Wed Mar  2 04:21:55 2016","1.00","19.02","0.00","1.00","41.32","-1.00","1.00","1003.00","0.00","1.00","2.16","49.47","348.12"
"Wed Mar  2 04:22:29 2016","1.00","18.99","0.00","1.00","41.57","-1.00","1.00","1003.04","0.00","1.00","0.53","49.75","350.54"
"Wed Mar  2 04:23:03 2016","1.00","19.04","0.00","1.00","40.44","-1.00","1.00","1003.05","0.00","1.00","359.51","50.37","350.94"
"Wed Mar  2 04:23:37 2016","1.00","19.05","0.00","1.00","40.22","-1.00","1.00","1003.01","0.00","1.00","0.75","49.12","353.94"
"Wed Mar  2 04:24:11 2016","1.00","18.91","0.00","1.00","41.46","-1.00","1.00","1003.02","0.00","1.00","359.15","50.12","353.63"
"Wed Mar  2 04:24:46 2016","1.00","19.08","0.00","1.00","41.52","-1.00","1.00","1002.96","0.00","1.00","359.75","49.12","358.53"
"Wed Mar  2 04:25:20 2016","1.00","19.05","0.00","1.00","41.46","-1.00","1.00","1002.95","0.00","1.00","1.15","49.07","359.03"
"Wed Mar  2 04:25:54 2016","1.00","19.02","0.00","1.00","41.71","-1.00","1.00","1002.97","0.00","1.00","0.19","48.44","2.54"
"Wed Mar  2 04:26:28 2016","1.00","19.12","0.00","1.00","41.22","-1.00","1.00","1002.95","0.00","1.00","0.75","46.72","6.15"
"Wed Mar  2 04:27:02 2016","1.00","19.02","0.00","1.00","41.57","-1.00","1.00","1002.92","0.00","1.00","1.98","46.84","12.41"
"Wed Mar  2 04:27:36 2016","1.00","18.98","0.00","1.00","40.99","-1.00","1.00","1002.92","0.00","1.00","1.66","49.30","12.74"
"Wed Mar  2 04:28:10 2016","1.00","18.98","0.00","1.00","41.73","-1.00","1.00","1002.95","0.00","1.00","1.39","48.36","19.10"
"Wed Mar  2 04:28:44 2016","1.00","18.85","0.00","1.00","41.45","-1.00","1.00","1002.88","0.00","1.00","0.64","48.21","28.55"
"Wed Mar  2 04:29:19 2016","1.00","18.95","0.00","1.00","41.38","-1.00","1.00","1002.88","0.00","1.00","1.02","48.18","49.11"
"Wed Mar  2 04:29:53 2016","1.00","18.86","0.00","1.00","41.03","-1.00","1.00","1002.91","0.00","1.00","0.91","46.52","78.57"
"Wed Mar  2 04:30:27 2016","1.00","18.97","0.00","1.00","41.86","-1.00","1.00","1002.91","0.00","1.00","1.69","46.15","127.86"
"Wed Mar  2 04:31:01 2016","1.00","18.91","0.00","1.00","41.50","-1.00","1.00","1002.86","0.00","1.00","2.23","48.13","141.33"
"Wed Mar  2 04:31:35 2016","1.00","18.95","0.00","1.00","41.01","-1.00","1.00","1002.86","0.00","1.00","2.81","46.90","146.56"
"Wed Mar  2 04:32:09 2016","1.00","18.92","0.00","1.00","41.73","-1.00","1.00","1002.84","0.00","1.00","4.01","48.57","156.95"
"Wed Mar  2 04:32:43 2016","1.00","18.89","0.00","1.00","41.48","-1.00","1.00","1002.83","0.00","1.00","3.40","47.09","158.58"
"Wed Mar  2 04:33:17 2016","1.00","19.05","0.00","1.00","41.55","-1.00","1.00","1002.86","0.00","1.00","2.39","46.32","161.56"
"Wed Mar  2 04:33:51 2016","1.00","18.96","0.00","1.00","41.20","-1.00","1.00","1002.83","0.00","1.00","2.91","48.05","165.30"
"Wed Mar  2 04:34:26 2016","1.00","18.96","0.00","1.00","41.89","-1.00","1.00","1002.90","0.00","1.00","2.27","44.87","162.90"
"Wed Mar  2 04:35:00 2016","1.00","18.98","0.00","1.00","41.42","-1.00","1.00","1002.87","0.00","1.00","2.95","48.37","169.41"
"Wed Mar  2 04:35:34 2016","1.00","19.03","0.00","1.00","41.61","-1.00","1.00","1002.86","0.00","1.00","3.03","48.42","169.48"
"Wed Mar  2 04:36:08 2016","1.00","18.96","0.00","1.00","41.70","-1.00","1.00","1002.85","0.00","1.00","1.44","44.95","163.99"
"Wed Mar  2 04:36:42 2016","1.00","18.99","0.00","1.00","42.01","-1.00","1.00","1002.92","0.00","1.00","2.23","48.66","167.88"
"Wed Mar  2 04:37:16 2016","1.00","18.96","0.00","1.00","41.49","-1.00","1.00","1002.83","0.00","1.00","3.05","49.07","170.34"
"Wed Mar  2 04:37:50 2016","1.00","18.99","0.00","1.00","41.48","-1.00","1.00","1002.83","0.00","1.00","4.27","47.42","168.97"
"Wed Mar  2 04:38:24 2016","1.00","18.98","0.00","1.00","41.62","-1.00","1.00","1002.83","0.00","1.00","3.92","47.96","170.45"
"Wed Mar  2 04:38:58 2016","1.00","18.94","0.00","1.00","41.92","-1.00","1.00","1002.79","0.00","1.00","1.99","48.21","170.44"
"Wed Mar  2 04:39:32 2016","1.00","19.01","0.00","1.00","40.87","-1.00","1.00","1002.84","0.00","1.00","3.17","47.98","171.32"
"Wed Mar  2 04:40:07 2016","1.00","18.97","0.00","1.00","41.83","-1.00","1.00","1002.76","0.00","1.00","2.87","47.80","171.29"
"Wed Mar  2 04:40:41 2016","1.00","18.84","0.00","1.00","41.35","-1.00","1.00","1002.75","0.00","1.00","2.13","47.84","171.56"
"Wed Mar  2 04:41:15 2016","1.00","18.97","0.00","1.00","41.29","-1.00","1.00","1002.79","0.00","1.00","2.95","48.00","173.19"
"Wed Mar  2 04:41:49 2016","1.00","18.98","0.00","1.00","41.71","-1.00","1.00","1002.78","0.00","1.00","3.14","48.80","173.84"
"Wed Mar  2 04:42:23 2016","1.00","18.93","0.00","1.00","41.61","-1.00","1.00","1002.77","0.00","1.00","2.76","49.00","174.08"
"Wed Mar  2 04:42:57 2016","1.00","18.94","0.00","1.00","40.81","-1.00","1.00","1002.80","0.00","1.00","3.44","46.22","170.90"
"Wed Mar  2 04:43:31 2016","1.00","18.98","0.00","1.00","41.63","-1.00","1.00","1002.78","0.00","1.00","2.66","49.09","174.76"
"Wed Mar  2 04:44:05 2016","1.00","19.02","0.00","1.00","41.23","-1.00","1.00","1002.79","0.00","1.00","2.34","47.39","172.95"
"Wed Mar  2 04:44:39 2016","1.00","18.98","0.00","1.00","41.20","-1.00","1.00","1002.78","0.00","1.00","2.01","49.54","175.66"
"Wed Mar  2 04:45:13 2016","1.00","18.91","0.00","1.00","42.51","-1.00","1.00","1002.75","0.00","1.00","359.97","44.66","170.50"
"Wed Mar  2 04:45:47 2016","1.00","18.95","0.00","1.00","41.51","-1.00","1.00","1002.79","0.00","1.00","2.81","48.35","175.56"
"Wed Mar  2 04:46:22 2016","1.00","18.99","0.00","1.00","41.78","-1.00","1.00","1002.74","0.00","1.00","3.12","49.29","177.09"
"Wed Mar  2 04:46:56 2016","1.00","18.98","0.00","1.00","41.42","-1.00","1.00","1002.75","0.00","1.00","2.79","49.21","177.64"
"Wed Mar  2 04:47:30 2016","1.00","18.90","0.00","1.00","41.80","-1.00","1.00","1002.80","0.00","1.00","0.48","48.38","177.71"
"Wed Mar  2 04:48:04 2016","1.00","18.91","0.00","1.00","41.37","-1.00","1.00","1002.81","0.00","1.00","1.11","48.72","178.66"
"Wed Mar  2 04:48:38 2016","1.00","18.96","0.00","1.00","41.37","-1.00","1.00","1002.73","0.00","1.00","1.20","49.33","179.28"
"Wed Mar  2 04:49:12 2016","1.00","18.95","0.00","1.00","40.67","-1.00","1.00","1002.72","0.00","1.00","2.72","49.03","179.81"
"Wed Mar  2 04:49:46 2016","1.00","18.96","0.00","1.00","41.58","-1.00","1.00","1002.74","0.00","1.00","3.11","48.08","179.98"
"Wed Mar  2 04:50:20 2016","1.00","18.96","0.00","1.00","42.86","-1.00","1.00","1002.84","0.00","1.00","1.59","49.39","181.28"
"Wed Mar  2 04:50:54 2016","1.00","18.96","0.00","1.00","41.62","-1.00","1.00","1002.76","0.00","1.00","1.21","49.79","181.91"
"Wed Mar  2 04:51:29 2016","1.00","18.95","0.00","1.00","41.59","-1.00","1.00","1002.77","0.00","1.00","2.69","49.57","182.16"
"Wed Mar  2 04:52:03 2016","1.00","18.96","0.00","1.00","41.79","-1.00","1.00","1002.78","0.00","1.00","3.07","49.43","182.56"
"Wed Mar  2 04:52:37 2016","1.00","18.99","0.00","1.00","42.12","-1.00","1.00","1002.84","0.00","1.00","1.02","49.25","183.16"
"Wed Mar  2 04:53:11 2016","1.00","18.88","0.00","1.00","40.61","-1.00","1.00","1002.82","0.00","1.00","2.40","48.69","183.24"
"Wed Mar  2 04:53:45 2016","1.00","18.99","0.00","1.00","41.39","-1.00","1.00","1002.90","0.00","1.00","2.16","49.20","183.37"
"Wed Mar  2 04:54:19 2016","1.00","18.89","0.00","1.00","41.72","-1.00","1.00","1002.85","0.00","1.00","1.98","49.37","184.58"
"Wed Mar  2 04:54:53 2016","1.00","18.91","0.00","1.00","41.43","-1.00","1.00","1002.86","0.00","1.00","2.48","49.71","184.90"
"Wed Mar  2 04:55:27 2016","1.00","18.99","0.00","1.00","41.52","-1.00","1.00","1002.86","0.00","1.00","2.27","49.41","185.83"
"Wed Mar  2 04:56:02 2016","1.00","18.95","0.00","1.00","41.63","-1.00","1.00","1002.88","0.00","1.00","2.23","49.34","186.12"
"Wed Mar  2 04:56:36 2016","1.00","18.94","0.00","1.00","41.65","-1.00","1.00","1002.86","0.00","1.00","2.26","49.27","187.08"
"Wed Mar  2 04:57:10 2016","1.00","18.95","0.00","1.00","41.78","-1.00","1.00","1002.83","0.00","1.00","1.49","49.32","187.63"
"Wed Mar  2 04:57:44 2016","1.00","18.97","0.00","1.00","41.89","-1.00","1.00","1002.85","0.00","1.00","3.00","49.21","188.55"
"Wed Mar  2 04:58:18 2016","1.00","18.95","0.00","1.00","41.60","-1.00","1.00","1002.88","0.00","1.00","1.12","49.77","188.85"
"Wed Mar  2 04:58:52 2016","1.00","18.83","0.00","1.00","41.58","-1.00","1.00","1002.83","0.00","1.00","3.71","49.06","189.50"
"Wed Mar  2 04:59:26 2016","1.00","18.92","0.00","1.00","41.96","-1.00","1.00","1002.82","0.00","1.00","2.82","49.07","189.53"
"Wed Mar  2 05:00:00 2016","1.00","18.93","0.00","1.00","41.86","-1.00","1.00","1002.84","0.00","1.00","2.66","48.78","190.31"
"Wed Mar  2 05:00:35 2016","1.00","18.92","0.00","1.00","42.04","-1.00","1.00","1002.83","0.00","1.00","0.87","49.36","191.51"
"Wed Mar  2 05:01:09 2016","1.00","18.91","0.00","1.00","42.12","-1.00","1.00","1002.87","0.00","1.00","1.13","48.74","191.55"
"Wed Mar  2 05:01:43 2016","1.00","19.01","0.00","1.00","41.78","-1.00","1.00","1002.84","0.00","1.00","0.79","49.49","192.49"
"Wed Mar  2 05:02:17 2016","1.00","18.95","0.00","1.00","41.69","-1.00","1.00","1002.86","0.00","1.00","0.17","49.56","192.31"
"Wed Mar  2 05:02:51 2016","1.00","18.98","0.00","1.00","42.04","-1.00","1.00","1002.81","0.00","1.00","2.16","48.91","192.35"
"Wed Mar  2 05:03:25 2016","1.00","18.96","0.00","1.00","41.36","-1.00","1.00","1002.77","0.00","1.00","1.19","49.47","192.99"
"Wed Mar  2 05:03:59 2016","1.00","18.94","0.00","1.00","41.60","-1.00","1.00","1002.84","0.00","1.00","2.26","48.46","193.30"
"Wed Mar  2 05:04:33 2016","1.00","18.97","0.00","1.00","41.72","-1.00","1.00","1002.83","0.00","1.00","3.40","48.82","193.46"
"Wed Mar  2 05:05:07 2016","1.00","18.94","0.00","1.00","41.48","-1.00","1.00","1002.87","0.00","1.00","1.68","49.47","194.03"
"Wed Mar  2 05:05:41 2016","1.00","18.94","0.00","1.00","41.73","-1.00","1.00","1002.90","0.00","1.00","2.47","48.25","194.00"
"Wed Mar  2 05:06:16 2016","1.00","18.94","0.00","1.00","41.88","-1.00","1.00","1002.83","0.00","1.00","2.60","48.88","193.97"
"Wed Mar  2 05:06:50 2016","1.00","18.94","0.00","1.00","41.89","-1.00","1.00","1002.83","0.00","1.00","2.32","49.03","193.66"
"Wed Mar  2 05:07:24 2016","1.00","18.95","0.00","1.00","41.67","-1.00","1.00","1002.83","0.00","1.00","3.09","49.02","194.43"
"Wed Mar  2 05:07:58 2016","1.00","18.92","0.00","1.00","41.72","-1.00","1.00","1002.80","0.00","1.00","3.72","48.76","195.14"
"Wed Mar  2 05:08:32 2016","1.00","18.97","0.00","1.00","41.43","-1.00","1.00","1002.85","0.00","1.00","0.65","49.11","193.98"
"Wed Mar  2 05:09:06 2016","1.00","18.99","0.00","1.00","41.48","-1.00","1.00","1002.78","0.00","1.00","3.44","48.77","194.32"
"Wed Mar  2 05:09:41 2016","1.00","18.79","0.00","1.00","41.86","-1.00","1.00","1002.84","0.00","1.00","2.61","49.07","193.08"
"Wed Mar  2 05:10:15 2016","1.00","18.97","0.00","1.00","40.21","-1.00","1.00","1002.90","0.00","1.00","2.46","48.41","192.97"
"Wed Mar  2 05:10:49 2016","1.00","18.97","0.00","1.00","41.61","-1.00","1.00","1002.85","0.00","1.00","2.21","49.20","192.27"
"Wed Mar  2 05:11:23 2016","1.00","18.98","0.00","1.00","42.18","-1.00","1.00","1002.78","0.00","1.00","0.98","48.69","191.97"
"Wed Mar  2 05:11:57 2016","1.00","18.78","0.00","1.00","41.59","-1.00","1.00","1002.84","0.00","1.00","1.87","49.47","192.03"
"Wed Mar  2 05:12:31 2016","1.00","18.96","0.00","1.00","41.48","-1.00","1.00","1002.82","0.00","1.00","359.50","50.05","191.51"
"Wed Mar  2 05:13:05 2016","1.00","18.97","0.00","1.00","41.66","-1.00","1.00","1002.75","0.00","1.00","1.52","49.72","190.76"
"Wed Mar  2 05:13:39 2016","1.00","18.91","0.00","1.00","41.67","-1.00","1.00","1002.76","0.00","1.00","1.01","49.38","190.42"
"Wed Mar  2 05:14:13 2016","1.00","18.94","0.00","1.00","40.63","-1.00","1.00","1002.77","0.00","1.00","1.22","49.36","190.50"
"Wed Mar  2 05:14:47 2016","1.00","19.01","0.00","1.00","41.95","-1.00","1.00","1002.85","0.00","1.00","1.60","49.49","190.76"
"Wed Mar  2 05:15:21 2016","1.00","18.94","0.00","1.00","41.64","-1.00","1.00","1002.82","0.00","1.00","3.23","48.42","190.35"
"Wed Mar  2 05:15:55 2016","1.00","18.97","0.00","1.00","40.88","-1.00","1.00","1002.78","0.00","1.00","2.17","48.49","190.46"
"Wed Mar  2 05:16:30 2016","1.00","18.84","0.00","1.00","41.77","-1.00","1.00","1002.75","0.00","1.00","2.19","49.04","190.90"
"Wed Mar  2 05:17:04 2016","1.00","18.81","0.00","1.00","41.69","-1.00","1.00","1002.76","0.00","1.00","1.98","48.85","190.67"
"Wed Mar  2 05:17:38 2016","1.00","18.92","0.00","1.00","41.68","-1.00","1.00","1002.71","0.00","1.00","1.70","49.74","191.45"
"Wed Mar  2 05:18:12 2016","1.00","18.97","0.00","1.00","41.90","-1.00","1.00","1002.79","0.00","1.00","1.24","48.63","191.25"
"Wed Mar  2 05:18:46 2016","1.00","18.90","0.00","1.00","41.64","-1.00","1.00","1002.80","0.00","1.00","0.34","49.16","191.86"
"Wed Mar  2 05:19:20 2016","1.00","18.76","0.00","1.00","41.83","-1.00","1.00","1002.72","0.00","1.00","1.32","48.87","192.04"
"Wed Mar  2 05:19:54 2016","1.00","19.04","0.00","1.00","41.21","-1.00","1.00","1002.72","0.00","1.00","2.48","48.06","193.61"
"Wed Mar  2 05:20:28 2016","1.00","18.87","0.00","1.00","41.50","-1.00","1.00","1002.71","0.00","1.00","2.26","48.58","193.74"
"Wed Mar  2 05:21:03 2016","1.00","18.99","0.00","1.00","43.25","-1.00","1.00","1002.77","0.00","1.00","1.32","48.47","195.30"
"Wed Mar  2 05:21:37 2016","1.00","18.90","0.00","1.00","41.73","-1.00","1.00","1002.68","0.00","1.00","2.21","48.41","195.27"
"Wed Mar  2 05:22:11 2016","1.00","18.96","0.00","1.00","41.72","-1.00","1.00","1002.69","0.00","1.00","2.23","49.24","196.52"
"Wed Mar  2 05:22:45 2016","1.00","18.94","0.00","1.00","41.54","-1.00","1.00","1002.65","0.00","1.00","2.46","49.45","197.21"
"Wed Mar  2 05:23:19 2016","1.00","18.88","0.00","1.00","41.33","-1.00","1.00","1002.74","0.00","1.00","0.81","48.83","199.86"
"Wed Mar  2 05:23:53 2016","1.00","18.96","0.00","1.00","41.64","-1.00","1.00","1002.72","0.00","1.00","2.21","49.03","200.25"
"Wed Mar  2 05:24:27 2016","1.00","18.94","0.00","1.00","41.66","-1.00","1.00","1002.65","0.00","1.00","2.17","49.04","201.65"
"Wed Mar  2 05:25:02 2016","1.00","18.90","0.00","1.00","41.56","-1.00","1.00","1002.64","0.00","1.00","1.65","49.53","203.38"
"Wed Mar  2 05:25:36 2016","1.00","18.96","0.00","1.00","41.65","-1.00","1.00","1002.67","0.00","1.00","2.30","48.65","206.31"
"Wed Mar  2 05:26:10 2016","1.00","18.97","0.00","1.00","41.65","-1.00","1.00","1002.64","0.00","1.00","2.93","48.41","208.55"
"Wed Mar  2 05:26:44 2016","1.00","18.93","0.00","1.00","43.08","-1.00","1.00","1002.62","0.00","1.00","2.06","48.66","210.93"
"Wed Mar  2 05:27:18 2016","1.00","18.91","0.00","1.00","41.62","-1.00","1.00","1002.64","0.00","1.00","1.31","48.48","212.76"
"Wed Mar  2 05:27:52 2016","1.00","18.88","0.00","1.00","42.13","-1.00","1.00","1002.56","0.00","1.00","0.54","48.86","216.57"
"Wed Mar  2 05:28:26 2016","1.00","18.92","0.00","1.00","41.67","-1.00","1.00","1002.59","0.00","1.00","1.80","49.04","218.85"
"Wed Mar  2 05:29:00 2016","1.00","18.96","0.00","1.00","41.90","-1.00","1.00","1002.63","0.00","1.00","2.84","49.36","221.91"
"Wed Mar  2 05:29:34 2016","1.00","18.95","0.00","1.00","41.87","-1.00","1.00","1002.58","0.00","1.00","1.84","48.93","224.88"
"Wed Mar  2 05:30:09 2016","1.00","18.96","0.00","1.00","41.71","-1.00","1.00","1002.58","0.00","1.00","1.39","48.94","228.10"
"Wed Mar  2 05:30:43 2016","1.00","18.91","0.00","1.00","41.24","-1.00","1.00","1002.58","0.00","1.00","1.27","49.10","230.71"
"Wed Mar  2 05:31:17 2016","1.00","18.90","0.00","1.00","41.60","-1.00","1.00","1002.58","0.00","1.00","2.26","49.12","234.74"
"Wed Mar  2 05:31:51 2016","1.00","18.92","0.00","1.00","41.63","-1.00","1.00","1002.56","0.00","1.00","2.31","49.64","239.01"
"Wed Mar  2 05:32:25 2016","1.00","18.94","0.00","1.00","41.74","-1.00","1.00","1002.52","0.00","1.00","2.22","49.05","242.48"
"Wed Mar  2 05:32:59 2016","1.00","18.93","0.00","1.00","41.66","-1.00","1.00","1002.55","0.00","1.00","1.31","48.52","246.53"
"Wed Mar  2 05:33:33 2016","1.00","19.00","0.00","1.00","41.89","-1.00","1.00","1002.55","0.00","1.00","2.14","49.00","250.13"
"Wed Mar  2 05:34:07 2016","1.00","18.92","0.00","1.00","41.76","-1.00","1.00","1002.50","0.00","1.00","2.38","48.90","255.28"
"Wed Mar  2 05:34:42 2016","1.00","18.94","0.00","1.00","41.78","-1.00","1.00","1002.48","0.00","1.00","2.36","48.59","258.99"
"Wed Mar  2 05:35:16 2016","1.00","19.10","0.00","1.00","41.80","-1.00","1.00","1002.49","0.00","1.00","1.89","49.06","263.40"
"Wed Mar  2 05:35:50 2016","1.00","18.78","0.00","1.00","41.77","-1.00","1.00","1002.49","0.00","1.00","2.06","48.83","267.40"
"Wed Mar  2 05:36:24 2016","1.00","18.89","0.00","1.00","41.71","-1.00","1.00","1002.52","0.00","1.00","3.30","48.07","271.63"
"Wed Mar  2 05:36:58 2016","1.00","18.91","0.00","1.00","41.52","-1.00","1.00","1002.49","0.00","1.00","1.54","48.48","275.74"
"Wed Mar  2 05:37:32 2016","1.00","18.90","0.00","1.00","41.79","-1.00","1.00","1002.46","0.00","1.00","2.23","48.59","279.44"
"Wed Mar  2 05:38:06 2016","1.00","18.89","0.00","1.00","41.54","-1.00","1.00","1002.48","0.00","1.00","2.19","49.14","283.37"
"Wed Mar  2 05:38:40 2016","1.00","18.96","0.00","1.00","41.91","-1.00","1.00","1002.47","0.00","1.00","2.41","49.12","287.45"
"Wed Mar  2 05:39:14 2016","1.00","18.92","0.00","1.00","42.47","-1.00","1.00","1002.50","0.00","1.00","2.18","48.23","290.01"
"Wed Mar  2 05:39:48 2016","1.00","18.91","0.00","1.00","41.57","-1.00","1.00","1002.52","0.00","1.00","1.64","48.18","294.02"
